ROUTE_ID,USER_ID,Rating,Pref
Private DMZ the 3rd Tunnel Tour from Seoul (No Forced Shopping),Escape66185100997,5,1
Private DMZ the 3rd Tunnel Tour from Seoul (No Forced Shopping),Thomas M,5,1
Private DMZ the 3rd Tunnel Tour from Seoul (No Forced Shopping),cal-food-lover,5,1
Private DMZ the 3rd Tunnel Tour from Seoul (No Forced Shopping),Cheryl B,5,1
Private DMZ the 3rd Tunnel Tour from Seoul (No Forced Shopping),Loraine L,5,1
Private DMZ the 3rd Tunnel Tour from Seoul (No Forced Shopping),Dion M,5,1
Private DMZ the 3rd Tunnel Tour from Seoul (No Forced Shopping),Umang Parikh,5,1
Private DMZ the 3rd Tunnel Tour from Seoul (No Forced Shopping),Jackson R,5,1
Private DMZ the 3rd Tunnel Tour from Seoul (No Forced Shopping),Jessica M,5,1
Private DMZ the 3rd Tunnel Tour from Seoul (No Forced Shopping),milvecesburro,5,1
Private DMZ the 3rd Tunnel Tour from Seoul (No Forced Shopping),Shalini,5,1
Private DMZ the 3rd Tunnel Tour from Seoul (No Forced Shopping),8islands,4,1
Private DMZ the 3rd Tunnel Tour from Seoul (No Forced Shopping),nolita_ny,4,1
Private DMZ the 3rd Tunnel Tour from Seoul (No Forced Shopping),Jennifer M,5,1
Private DMZ the 3rd Tunnel Tour from Seoul (No Forced Shopping),RayICue,2,0
Private DMZ the 3rd Tunnel Tour from Seoul (No Forced Shopping),amyrdwyer,5,1
Private DMZ the 3rd Tunnel Tour from Seoul (No Forced Shopping),Jan S,4,1
Private DMZ the 3rd Tunnel Tour from Seoul (No Forced Shopping),Shankar S,5,1
Full day Seoul City Tour (Private),danielloo66,5,1
Full day Seoul City Tour (Private),Christine N,5,1
Full day Seoul City Tour (Private),Carolyn M,5,1
Full day Seoul City Tour (Private),BmC,5,1
Full day Seoul City Tour (Private),Amy C,5,1
Full day Seoul City Tour (Private),chrlee111,5,1
Full day Seoul City Tour (Private),Leesah65,5,1
Full day Seoul City Tour (Private),Deborah P,5,1
Full day Seoul City Tour (Private),gknight40,5,1
Full day Seoul City Tour (Private),Golfen R,5,1
Full day Seoul City Tour (Private),Rielyn,5,1
Full day Seoul City Tour (Private),Bill L,5,1
Full day Seoul City Tour (Private),Young6446,5,1
Full day Seoul City Tour (Private),PCJ5,5,1
Full day Seoul City Tour (Private),lindsey h,5,1
Full day Seoul City Tour (Private),bbk3e,5,1
Full day Seoul City Tour (Private),Dave,5,1
Full day Seoul City Tour (Private),dizlizzy1,5,1
Full day Seoul City Tour (Private),Jeff F,5,1
Full day Seoul City Tour (Private),Lola P,5,1
Full day Seoul City Tour (Private),Gordana M,5,1
Full day Seoul City Tour (Private),Brad E,5,1
Full day Seoul City Tour (Private),Vacationer763129,5,1
Full day Seoul City Tour (Private),Tlee,5,1
Full day Seoul City Tour (Private),Sonia S,5,1
Full day Seoul City Tour (Private),wellsy31,5,1
Full day Seoul City Tour (Private),jonathan J,5,1
Full day Seoul City Tour (Private),Riitta N,5,1
Full day Seoul City Tour (Private),Rikky,5,1
Full day Seoul City Tour (Private),Sara L,5,1
Full day Seoul City Tour (Private),Samah E,5,1
Full day Seoul City Tour (Private),nouha,5,1
Full day Seoul City Tour (Private),M N,5,1
Full day Seoul City Tour (Private),HangryNinja,5,1
Full day Seoul City Tour (Private),norse2015,5,1
Full day Seoul City Tour (Private),Jennifer H,5,1
Full day Seoul City Tour (Private),MellyCho,5,1
Full day Seoul City Tour (Private),Andrew,5,1
Full day Seoul City Tour (Private),PARROT I,5,1
Full day Seoul City Tour (Private),May C,5,1
Full day Seoul City Tour (Private),StyleG,5,1
Full day Seoul City Tour (Private),liz c,5,1
Full day Seoul City Tour (Private),John D,5,1
Full day Seoul City Tour (Private),Obennatan,5,1
Full day Seoul City Tour (Private),TexasColorado,5,1
Full day Seoul City Tour (Private),Catherine Y,5,1
Full day Seoul City Tour (Private),Kristyker,4,1
Full day Seoul City Tour (Private),jsjs z,5,1
Full day Seoul City Tour (Private),Nisha K,5,1
Full day Seoul City Tour (Private),Siamwok thai fusion,5,1
Full day Seoul City Tour (Private),Tshen F,5,1
Full day Seoul City Tour (Private),Larry W,5,1
Full day Seoul City Tour (Private),gtiongco,5,1
Full day Seoul City Tour (Private),Karen K,5,1
Full day Seoul City Tour (Private),MD-on-leave,5,1
Full day Seoul City Tour (Private),933lm24,5,1
Full day Seoul City Tour (Private),NorthStar815980,5,1
Full day Seoul City Tour (Private),Karen L,5,1
Full day Seoul City Tour (Private),djrl7,5,1
Full day Seoul City Tour (Private),Anna W,5,1
Full day Seoul City Tour (Private),Danica D,5,1
Full day Seoul City Tour (Private),Lawrence G,5,1
Full day Seoul City Tour (Private),swylim,5,1
Full day Seoul City Tour (Private),Angelica V,5,1
Full day Seoul City Tour (Private),sNoWyLuStRe,5,1
Full day Seoul City Tour (Private),MagicalCat1801,5,1
Full day Seoul City Tour (Private),Safee S,5,1
Full day Seoul City Tour (Private),Bob M,5,1
Full day Seoul City Tour (Private),Kathrine2100,5,1
Full day Seoul City Tour (Private),lhhart,5,1
Full day Seoul City Tour (Private),MSB28AUUSA,5,1
Full day Seoul City Tour (Private),oz7girl,5,1
Full day Seoul City Tour (Private),Tewlc,5,1
Full day Seoul City Tour (Private),Reza H,5,1
Full day Seoul City Tour (Private),Faceclock,5,1
Full day Seoul City Tour (Private),sp_in_sf,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Erika_L_LF,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Kim Anh N,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Gwoof,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Diego S,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Diego S,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Pam,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Susan,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Susan A,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Kirk H,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,madisonwin,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,LinS,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Beryl L,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,carina,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Jennifer T,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Jouanah H,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Passport454003,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Liz B,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,ananya j,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,lilymull32,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Alicia B,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Lara M,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Sumesh Dhawsn,1,0
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Annamária,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,noscreennamect,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Sanjana B,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Ana B,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Aubrey S,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Jare_La_Bori,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Ilaria P,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Jean C,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Anna Maria S,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Eva V,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Voyager28150827699,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Allison S,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Raul C,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Taylor B,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Jiro Y,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Isabel,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Pat Cooper,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Paul c,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Julia A,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Veronica O,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Nicole-Olga P,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Emma,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Gabriel Negoita-Giras,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Ryan Hernandez,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Adam Gerstmann,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Turtlebackpack,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,VPuig,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Lucy_WorldTraveler,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Emily L,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Kenny L,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Hannah P,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Anna F,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,tanl193,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Sibat A,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Getaway17704712980,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Sara S,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Alexandra L,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Jangoddard,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Rachel L,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Jenica,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,MTC,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Kathleen W,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Naomi L,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Kerisha N,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,lynda j,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Puay T,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,erynmaree,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Luke Phua,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Parsana C,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Katherine G,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Ho J,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Zack H,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Altayja C,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Brandi A,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Eli A,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,NorthAmerican007,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Mich Z,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Bige,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Linda,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Karen F,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Debbie S,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Anwesha,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Sloop,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Lydia C,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,cynkdf,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Laura L,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Chillyflake,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,siyoung91,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,AMIR S,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Swee Cheng,4,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,RatuHarlem,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,ΧΑΡΗ Χ,4,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Kasparas,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Manon Sep,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Kai,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,imeliaoctaviani,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,James,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Joana Francesca V,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Emily C,4,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Nely Choe,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Linda M,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,ErnieKOH,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,maderaph,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,HeeYoung K / Andrea P,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,JohannaBec,4,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Margarete Choi,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Celinebean,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,TranQ,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Rachel,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Joy,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Andra D,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Alex L,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Rafael,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Adile Sirik,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Scottmo01,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Tya Zamri,4,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Lisa L,3,0
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Probna,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Parkson,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Rick L,4,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,StarZ,4,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Sarah Anne,4,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Andrew Tame,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Sep,4,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Michelle Williams,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Georgia Williams,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,J&H,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Luka M,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Vexsim,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Besttravel,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,rachie86328,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Pikyee,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Reshmi S,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Kathy Li,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Niall,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Laylaa Jacobs,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Ksd197703,4,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Safinah,4,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Javier V,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Runna B,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,ggmck186338,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Michal D,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Monica Campana,4,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Diana L,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Ellie Belhaj,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Vicky,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,homeonthehill,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Jen,4,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Randall L,4,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Shermanlty,4,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Pranvera G.,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Ming Choo W,3,0
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,TravelAround2018,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Fauziahyusriey,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Belén S,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Raquel V,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,ellygan,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,may7969,1,0
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Elnha,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,nie l,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Dew D,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,LaMereMichel,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Lichern P,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,KB Goh,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,jaron,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Agnes,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Kat,5,1
Jeju Island West Bus Tour with Lunch included Full Day Trip Tours,Andy F,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,SocialistCubone,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Ine Ongre A,4,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Dan L,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Ema Č,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Lucija Ana K,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Victoria C,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Paul Z,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Najma M,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,elsie c,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,ikhra m,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Axelle B,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Ben C,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,ACL T,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Kelsey F,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Judy See Kiat G,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Céleste u,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Oceane C,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,JB,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,David C,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Nelsy,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Sara C,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Sky D,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,teja s,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Jean R,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Madison P,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Scott L,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Gaby,4,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Hong Z,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Andrew_Chakrit,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Юлия  Г,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Meander05427938672,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Jen S,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Jean-Baptiste J,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Eric L,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,OnAir41386034756,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Victoria L,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Vacation31034872282,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Sara,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Jihoon P,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Melvin M,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Roving13580648801,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Thomas H,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Le-Franco-Suisse,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Coastal08544956840,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Pernille R,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Romain T,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Ana Gloria G,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Sandra T,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,SL,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Discover778424,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Joanne M,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Adrien B,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Iván Reyes Monterrubio,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Meander01642769479,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,masilyu,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,hanadi a,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Remcoo V,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Dalal-Kuwait,4,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Jack D,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Melhim B,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Neil C,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Tilla,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,eric_chinghan,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Ronald R,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Katie G,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,DayTrip63239330186,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Saara,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Dorian R,4,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Chantelle V,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Dream02286674297,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Cecilia O,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Antoine P,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Lisa D,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Andrea S,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Emma D,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Thomas S,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Departure57358141490,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Quest27517150160,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Sneha V,4,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,CStraveler111,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Keira B,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Lisa D,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Linnet,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Nicholas L,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Kevin H,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Benjamin C,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,lagrandfromage,4,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Ann P,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Joshua S,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Jade F,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Jane C,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Emil-Alexander O,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Amalie N,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Samuel D,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,andreas s,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Clarice1994,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Jens F,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Aline V,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Dezettel,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,gohgoh11,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,raghav g,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Anders B,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Marcel,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Anton P,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Brad T,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Tanisha B,5,1
Korean DMZ Tour with Expert Tour Guide from Seoul - No shopping,Jacque88,5,1
