name,x,y
한서고등학교보람아파트,126.8115354,37.5747408
강서보건소.9호선등촌역,126.8681118,37.5490439
등촌주공5단지아파트,126.8442648,37.5580578
공항동지하도입구,126.80806,37.55933
공항동천주교회,126.8118407,37.5557485
공항동송정중학교,126.8152879,37.55305
강서한방병원,126.8393077,37.5300362
방화3동주민센터.국립국어원,126.8133781,37.5790477
강서면허시험장메이필드호텔,126.8196371,37.549518
공항동송정중학교,126.8149239,37.5527731
공항동천주교회,126.811937,37.55516
신월중학교입구,126.8254012,37.5398618
양서중학교,126.8310214,37.5316365
신월중학교입구,126.8256823,37.5400556
세민정보고등학교,126.81636,37.56894
공항중학교,126.81626,37.5632
화곡동유림아파트,126.84444,37.53045
강서한방병원,126.83901,37.53011
화곡동백구사,126.8406931,37.5324028
화곡대림아파트,126.838881,37.5330507
가양역1번출구.가양동우성아파트,126.8533446,37.5620633
화곡동백구사,126.84272,37.53256
화곡역1번출구,126.839626,37.5425683
화곡중고등학교,126.8363905,37.5474046
대원시장,126.8379891,37.5441764
광화문.금호아시아나본관앞,126.9727934,37.5702435
용산꿈나무종합타운.보건분소,126.964648,37.538295
덕은동종점,126.8748494,37.5809213
용마루고개.효창파크푸르지오아파트,126.958552,37.5402999
연희104고지앞구성산회관,126.9239534,37.5662017
연대앞,126.9353718,37.5599955
용마루고개(서울자동차고등학교),126.9584647,37.5406368
"구산동주민센터, 구산치안센터",126.9113489,37.6122864
숙대입구역,126.972232,37.543756
모래내우체국한양아파트후문,126.91096,37.57672
신사동고개,126.90989,37.59774
삼각지역,126.9741385,37.536051
하나은행역촌동지점,126.9202724,37.6091691
녹번역,126.9346749,37.6008462
구산중학교,126.911009,37.6089996
구산사거리,126.9126201,37.6133297
역촌중앙시장,126.9144599,37.6125494
대림시장,126.917,37.58866
북가좌삼호아파트,126.9139,37.57531
북가좌초교사거리,126.91026,37.57826
,126.9115177,37.5800691
세브란스병원앞,126.9392321,37.5600719
구산사거리,126.9121183,37.6137055
광흥창역,126.93399,37.54719
예일여고사거리,126.917185,37.612076
역촌초등학교,126.915717,37.6027643
새서울의원앞,126.91581,37.60051
신흥시장,126.9145656,37.595318
증산역증산동사무소,126.90955,37.58396
삼송주택앞,126.8969335,37.6573652
신원마을3단지,126.8928481,37.6634213
신원마을1단지.신원중,126.8888302,37.667887
고양동사거리,126.9026707,37.7063887
정자상회,126.90124,37.71413
신성빌라.동익아파트,126.9018114,37.7096875
국군고양병원,126.8994801,37.7190093
애덕의집.봉덕사,126.8955789,37.7231977
대자삼거리,126.8887877,37.67952
서울시립승화원,126.8877784,37.6785071
72보병사단,126.9712677,37.7076209
이안동,126.9707528,37.7136187
검문소.송추초등학교,126.9715429,37.716486
광탄종점,126.84705,37.79015
효자치안센터,126.9489826,37.6602229
흥국사,126.9420865,37.6571837
백화사,126.9389634,37.6537968
효자비,126.9551559,37.6713957
지축예비군훈련장,126.96257,37.68902
상미조경,126.9613608,37.6852065
노고산예비군훈련장,126.9600793,37.6812264
사기막골,126.9586052,37.6788567
샘골,126.9705388,37.7049796
우이령.오봉산석굴암입구,126.9700865,37.7008126
응지마을.연대앞,126.9687933,37.6974476
솔고개.교현예비군훈련장,126.965562,37.6930694
삼천리골입구.56사단북한산부대,126.9351499,37.6503516
흥국사,126.94187,37.65666
백화사,126.9388054,37.6533388
효자치안센터,126.9490724,37.6599677
북한산성입구,126.9453341,37.6580339
관세농원,126.9518564,37.6638957
사기막골,126.9585654,37.6783479
노고산예비군훈련장,126.9603076,37.6811455
상미조경,126.9615819,37.6850351
지축예비군훈련장,126.9627273,37.688718
솔고개.교현예비군훈련장,126.9660436,37.693438
응지마을.연대앞,126.9689935,37.6974226
우이령.오봉산석굴암입구,126.9702765,37.7006183
샘골,126.9707107,37.7043488
72보병사단,126.97106,37.7074896
이안동,126.9710807,37.7130195
송추초등학교.송추검문소,126.9713026,37.7155081
백석도서관.일산병원,126.7930407,37.6475155
화정동단독주택단지,126.8325795,37.6399504
백석동.요진와이시티,126.7904626,37.6412361
고양경찰서앞.고양어린이박물관,126.8297652,37.6295824
용사촌입구,126.8982675,37.6465935
삼송교,126.8811527,37.6428959
동산고등학교,126.8866815,37.6424592
서대문경찰서,126.9690652,37.5622576
동명여고,126.9239739,37.6160582
불광역3.6호선,126.9282665,37.6123846
불광역4번출구;불광전철역,126.9304033,37.609741
명지병원.달빛마을3단지,126.833604,37.6430049
화정1동행정복지센터,126.8341988,37.646065
고양어울림누리.달빛마을1단지,126.8319816,37.6483146
대곡역,126.8120936,37.6311945
흥도동행정복지센터,126.8536523,37.6480809
훼릭스,126.8630254,37.648726
스타필드고양,126.8948305,37.6455112
동명여고,126.9243391,37.6161388
일산병원,126.7916029,37.6461931
적선동,126.9709415,37.5758584
불광지구대,126.9265557,37.6217627
연희104고지앞구성산회관,126.9256998,37.5663858
모래내시장가좌역,126.9140417,37.5697893
북가좌삼거리,126.91462,37.57509
독립문,126.9615631,37.5711773
720,126.9102452,37.5816371
불광지구대,126.9265996,37.62167
연서시장,126.9224258,37.6192519
영등포전화국,126.90592,37.53005
당산역,126.9038282,37.5329108
이북오도청,126.95622,37.61231
승가사입구,126.95644,37.61141
구기동현대빌라,126.95658,37.60961
경복궁역,126.97242,37.57717
국민은행세검정지점,126.9610897,37.604475
0211,126.956042,37.612438
구기동현대빌라,126.95643,37.61001
승가사입구,126.9563693,37.6115578
서소문,126.975,37.56325
갈월동4호선숙대입구,126.9716632,37.5462384
시청앞,126.97587,37.56203
세검정,126.95889,37.60052
효자동,126.97058,37.58307
경복고교,126.97112,37.58494
청운중학교,126.97248,37.58782
경복고교,126.97101,37.58509
필리핀참전비,126.8739577,37.6879733
선일하이츠빌라,126.91991,37.62267
삼각지역11번출구,126.974548,37.536204
홀트아동복지회,126.91215,37.54899
역촌역역촌오거리,126.9225971,37.6066595
은평연세병원,126.9178224,37.6147401
역촌역역촌오거리,126.9225094,37.6068259
서서울농협본점,126.9181,37.59342
당산동삼성래미안아파트,126.9037282,37.5330396
역촌상가,126.9155406,37.6061252
역촌초등학교,126.9158932,37.6023364
응암역신사오거리,126.91558,37.59808
신흥시장,126.9149428,37.5953702
대조동사무소,126.91788,37.61391
예일여고사거리,126.9175064,37.6116373
선진운수종점,126.9163459,37.6207484
와산교,126.91305,37.58806
필리핀참전비,126.8739905,37.6877948
신원마을1단지.신원중,126.8885518,37.6677599
삼송역사거리.지축차량기지입구,126.8976572,37.6551149
삼송주택앞,126.8967724,37.6572389
은평뉴타운10단지,126.9137996,37.6436242
윗내유동.희망양로원,126.8491402,37.7176758
내유초등학교,126.8507529,37.715164
이촌2동주민센터,126.9550639,37.5277364
신용산역,126.9674544,37.5299166
새마을금고,126.9595337,37.5370716
남이장군사당,126.9577657,37.5366654
용산전자상가입구,126.9620268,37.5344763
원효2동주민센터,126.9509503,37.5342145
청심경로당,126.9505603,37.5337062
신창동세방아파트,126.9550705,37.5356832
산천동,126.9540093,37.5353394
기계회관,126.9226715,37.5290396
이촌119안전센터.성촌공원,126.9530904,37.5301163
용산경찰서,126.9689328,37.5400802
신용산.지하차도,126.9639636,37.5327703
용산푸르지오써밋,126.9646779,37.5273306
용산역광장앞,126.9656523,37.5283069
후암3거리,126.9765772,37.5525408
남영동주민센터,126.9766958,37.5457022
대한노인회,126.95752,37.54368
서울금양초등학교.국민은행효창동지점,126.9619135,37.5412679
효창공원역,126.9610378,37.538786
용문시장,126.9607153,37.5366232
용산e편한세상,126.9653759,37.5373338
손기정체육공원입구,126.9662339,37.5544459
만리시장입구,126.9637371,37.5527903
성촌공원.포르쉐센터용산,126.954351,37.5297474
청암동 강변삼성 아파트,126.9493177,37.5339679
청파초등학교,126.9635056,37.5484699
남이장군사당,126.9582801,37.5368089
신창동세방아파트,126.9549471,37.53583
용문시장,126.9613595,37.5359792
새마을금고,126.9594182,37.5371869
삼성테마트,126.9503849,37.5337466
산천동,126.9534155,37.5354794
산천동리버힐삼성아파트,126.9511923,37.5345003
이촌2동주민센터,126.9546791,37.5279372
용산전자상가입구,126.9622225,37.5345701
신용산역,126.9676784,37.5300338
숙명여대정문,126.9643096,37.5451307
숙명여대후문.이봉창활동터,126.9632082,37.5459093
서계동,126.9692219,37.5516704
효창공원앞역,126.9682288,37.5390576
원효풍전아파트,126.9558357,37.5328096
성촌공원.포르쉐센터용산,126.9546065,37.530171
숙명여대도서관앞,126.9664464,37.5448412
숙명여대정문,126.9641094,37.5449594
국민은행효창동지점,126.9622336,37.5416239
효창공원앞역.이봉창역사울림관,126.9620345,37.539208
용산꿈나무종합타운.보건분소,126.9649997,37.5384268
원효로2가사거리,126.9610704,37.5349338
서부역,126.96934,37.5562718
서계동,126.9693404,37.5524743
숙대입구역.청파동주민센터,126.9707772,37.5453812
시청앞,126.9766383,37.5637277
숭례문남산방향,126.97564,37.55854
전쟁기념관,126.9768577,37.5347586
남영동주민센터,126.9750241,37.5454225
후암삼거리,126.9760823,37.5533418
통인시장종로구보건소,126.9710529,37.5803635
신교동,126.97023,37.58324
중앙하이츠빌라앞,126.9602091,37.538122
공덕역,126.9515027,37.54356
서울대동창회관,126.950718,37.5422715
중앙하이츠빌라앞,126.9599723,37.5378512
남영역,126.9716794,37.5416932
통인시장종로구보건소,126.9713075,37.5804946
경기상고,126.96978,37.58709
세검정초등학교,126.96179,37.60316
국회의사당,126.9178793,37.5297897
국회의사당,126.919144,37.5306068
당산삼성아파트,126.8980867,37.5288534
영등포구청,126.8965402,37.5253621
용산전자상가10동,126.961964,37.5332725
신용산.지하차도,126.9638594,37.5326173
용산전자상가12동,126.9622629,37.5329995
신용산역3번출구,126.967086,37.5286118
월촌초등학교.우성아파트,126.8753322,37.5403031
목동역.홍익병원,126.8639866,37.5279875
목동사거리제성병원,126.86401,37.53071
영도초등학교,126.8704666,37.5356527
곰달래고개,126.86631,37.5326
월촌초등학교,126.876433,37.5411024
당산역,126.9024055,37.5348506
신월초등학교,126.83947,37.53894
한신아파트.선유도역,126.8933336,37.5382035
선유도역.롯데제과,126.89553,37.53713
당산역.삼성래미안아파트,126.9034781,37.5330809
화곡역4번출구,126.8409169,37.5411096
화곡대림아파트.화곡중앙시장,126.8383823,37.5340395
까치산역2번출구,126.8467432,37.531832
송정중학교정문,126.8162772,37.5545375
외발산신광명마을,126.8212318,37.5458221
강서면허시험장.메이필드호텔,126.8202807,37.5477176
송정역,126.8090051,37.5617294
등촌3동천주교회,126.84616,37.56016
김포공항국내선,126.80481,37.55846
방화동동부센트레빌아파트,126.81384,37.5733777
6629,126.822878,37.542608
다솔마을,126.8165696,37.5551814
외발산신광명마을,126.8215,37.54604
발산역.우장산힐스테이트,126.8375119,37.5560737
화곡8동사무소,126.8488,37.53056
까치산역4번출구,126.8463657,37.5322325
강서한강자이아파트,126.84954,37.56559
화곡중고등학교,126.8362574,37.547251
화곡본동시장,126.8430939,37.5433459
김포공항국내선,126.80439,37.55901
국민은행방화동지점,126.8114475,37.5726135
강서공업고등학교,126.8165,37.57559
강서농수산물도매시장,126.8200309,37.5516268
"목3동시장,강서도서관",126.86389,37.54961
목동역.홍익병원,126.86432,37.52733
목동대학학원,126.8729147,37.5250022
신월보건센타,126.83283,37.53627
국민은행신월동지점,126.8289971,37.5358346
6627,126.822878,37.542608
서서울호수공원,126.8326238,37.5291614
신월보건센타,126.83339,37.53675
국민은행신월동지점,126.82966,37.53621
가양3동도시개발8단지아파트,126.8579177,37.5627464
목동3.4단지사잇길,126.8718,37.53281
곰달래고개,126.86705,37.53283
염창역.서울도시가스,126.8751338,37.546984
,126.86381,37.53325
가양도시개발9단지세현고등학교,126.86382,37.5597
가양역.마포중고등학교,126.8544113,37.5597594
신서고교.영상고교입구,126.8603384,37.5256566
서서울호수공원,126.8328761,37.5293065
서부여성발전센타,126.8352472,37.5351129
신월1동주민센터.신월보건지소,126.8309456,37.5322151
화원중학교,126.84005,37.53776
화원중학교,126.84025,37.53746
신월3동주민센터.신월3동우체국,126.8289858,37.5347089
목동역.목동오거리,126.8630685,37.5258647
목동3.4단지사잇길,126.8719031,37.5327657
CBS방송국,126.8742783,37.5282189
이대목동병원.목동6단지앞,126.8843341,37.5368578
목동일이단지사잇길,126.87845,37.53836
목동운동장남문.아이스링크,126.87639,37.52777
목동성원아파트,126.86316,37.54227
여의도공작아파트,126.93097,37.52598
롯데제과,126.89476,37.53722
삼환아파트,126.90556,37.52901
화곡8동사무소,126.84981,37.53078
아이파크아파트백석중학교,126.86215,37.54525
서강대학교후문,126.94374,37.5502
이대,126.94571,37.55579
이대,126.94687,37.55695
광흥창역.서강동주민센터,126.9318108,37.5483226
여의도순복음교회,126.92313,37.53156
신촌로터리,126.9355494,37.5541055
창전현대홈타운,126.9326097,37.5506959
가로공원.나누리병원,126.8372285,37.5367524
신월초등학교,126.839027,37.5386784
중부운수앞,126.8307937,37.5242534
선유도공원,126.9027759,37.5420046
대흥교회,126.94572,37.55403
선유도공원,126.90253,37.54211
안양천입구,126.8833767,37.5475628
양강중학교,126.85073,37.52465
대일고등학교,126.86349,37.53907
용문사,126.86332,37.53735
서부면허시험장,126.8804038,37.5777977
월드컵파크3단지.난지천공원,126.8878592,37.5733441
경복비즈니스고등학교,126.8532171,37.5576082
신정역(은행정).신정4동주민센터,126.8537756,37.5247923
가양역.마포중고등학교,126.8540075,37.5588316
서부면허시험장,126.880351,37.5776577
마포구청역,126.9028241,37.5627863
세브란스병원,126.93907,37.56021
서대문우체국,126.9305919,37.5631818
목동사거리,126.86348,37.53274
등촌2동사무소등촌동대림아파트,126.86271,37.54238
영일고등학교,126.86336,37.5491
극동방송,126.92289,37.54941
상수역,126.92153,37.54785
서울화력발전소입구,126.9174874,37.5482298
망원1동주민센터,126.9050947,37.5555247
서서울농협,126.9061097,37.5534516
미원아파트입구,126.9033428,37.5592352
동교초등학교,126.904293,37.5579574
영풍가든,126.90472,37.56074
망원2동사무소,126.90307,37.55999
마포구청성산자동차검사소,126.90236,37.56487
월드컵파크3단지후문,126.8897017,37.5711772
월드컵공원입구.문화비축기지입구,126.8927273,37.568424
"마포구청,마포장애인복지관",126.90179,37.56488
영풍가든,126.9044199,37.5607843
동교초등학교,126.90406,37.55787
망원1동주민센터,126.9049455,37.5557125
망원2동사무소,126.9029,37.56006
미원아파트입구,126.9031828,37.559193
성산초등학교,126.9100312,37.5536831
성산초등학교입구,126.9119935,37.5530492
서서울농협,126.9060499,37.5534323
망원정입구,126.9070728,37.5527253
상수역,126.92127,37.54761
산울림소극장,126.9297996,37.5543828
홍익대학교,126.9237514,37.5522089
극동방송,126.9234294,37.5494391
종근당,126.9646102,37.5596636
양강중학교,126.8503605,37.5248089
마포문화센터,126.9438314,37.5498406
등촌역.강서보건소(중),126.8684023,37.5490748
오정농협,126.8047248,37.526337
원종동승윤노블리안아파트,126.8047116,37.5286379
욱일아파트,126.8054563,37.5315033
동교동삼거리연희동방면,126.92798,37.55844
한국폴리텍1.서울강서대학교,126.8451481,37.5461408
욱일아파트,126.8056766,37.5313563
오정농협,126.80504,37.52645
해주아파트,126.8049986,37.5286702
대원시장,126.8375573,37.5445028
"목3동주민센터,현대아이파크",126.86239,37.54485
세민정보고등학교,126.81687,37.56933
방화도시개발12단지아파트,126.81697,37.5751
방화동우촌연립,126.8115436,37.5698794
대림경동아파트,126.85319,37.56557
가양도시개발2단지아파트,126.84762,37.56946
양화진성지공원입구,126.9120529,37.5485812
서남환경공원,126.82259,37.57301
충암고교앞.대주피오레아파트,126.92279,37.58711
수협앞응암4동사무소입구,126.92016,37.58673
강어지로의원,126.91999,37.58674
명지전문대,126.92405,37.58448
7018,126.930001,37.578497
서부운수기점,126.91034,37.58169
북가좌소방파출소,126.91217,37.58298
응암오거리,126.9164522,37.5906783
영락중학교입구,126.92413,37.59688
백련산힐스테이트2차,126.9228812,37.5904923
시립은평병원,126.9231022,37.5931717
홍제역,126.9453085,37.5879122
광화문,126.9758469,37.5699826
7019서울역,126.930001,37.578497
영락중학교입구,126.92418,37.59715
시립은평병원,126.9230366,37.5932423
충암고교앞,126.92262,37.58704
수색초등학교,126.8976799,37.5841105
e편한세상수색에코포레,126.90024,37.58607
7017,126.9103948,37.5816561
상신중학교앞,126.90605,37.59061
미성아파트앞,126.9097,37.59013
새마을금고앞,126.91205,37.58888
정원여중,126.93495,37.58623
홍은현대아파트,126.9363,37.58833
문화체육회관입구,126.93553,37.5812
유진상가,126.94321,37.59192
문화촌현대아파트,126.9465959,37.5921879
새절역.숭실고입구,126.9139679,37.5917322
하림각,126.9614902,37.5983368
홍은현대아파트,126.9387,37.59019
서대문문화체육회관입구,126.93536,37.58138
홍지문,126.95636,37.59667
유진상가,126.94322,37.59216
홍남교홍연아파트앞,126.92731,37.57534
연희홍연아파트,126.93232,37.57797
숭례문.한국일보,126.9737,37.55875
백련시장,126.9248584,37.5769546
명지대사거리국민은행앞,126.92254,37.57753
홍남교,126.92758,37.57664
와산교,126.91267,37.58786
은평공영차고지,126.8831109,37.5914229
우성공인중개사,126.91885,37.58503
산골고개,126.94051,37.59432
백련산힐스테이트4차,126.9227607,37.5901256
수협앞응암4동사무소입구,126.91971,37.58637
중동초등학교,126.91027,37.56659
DMC상암센트럴파크,126.8953588,37.575224
성산소방파출소,126.90354,37.56971
월드컵파크7단지,126.8789572,37.5817916
구룡근린공원,126.8825331,37.5834429
월드컵파크3단지정문,126.8890546,37.573776
상암도DMC홍보관.YTN,126.8914795,37.5778345
경성중고입구,126.9155463,37.5597829
숙대입구역,126.9725121,37.5431477
원효로풍전아파트,126.9535055,37.532052
원효로3가,126.9583248,37.5337957
원효2동산호아파트,126.9505415,37.5330177
마포역,126.94545,37.5395
홍대입구역,126.9237678,37.5567568
서울화력발전소입구,126.91741,37.54792
서강초등학교,126.9261749,37.5476401
광흥창역,126.9308046,37.5474556
신수중학교,126.9328521,37.5452439
한국출판콘텐츠센터,126.9354352,37.544631
용강동사무소,126.94038,37.5419
마포대교입구,126.94396,37.53939
성미약수터,126.9141471,37.5624126
경성고교입구,126.9158479,37.5605917
성서초등학교,126.91147,37.55878
합정역,126.9142951,37.5486897
"상암DMC홍보관, YTN",126.8913718,37.5775361
덕은교.은평차고지앞,126.8847368,37.5892059
합정역,126.9146013,37.5488204
성서초등학교,126.9110954,37.5585692
성산초등학교입구,126.91222,37.55315
기업은행서교동지점,126.91143,37.55477
용강동입구,126.94407,37.53961
용강동사무소,126.94072,37.54198
공덕역,126.95132,37.54449
마포역,126.94675,37.54026
광흥창역,126.9304198,37.5475605
홍대후문,126.9257845,37.5477071
한국출판콘텐츠센터,126.9355064,37.5448078
신수중학교,126.9327416,37.5454398
아현초등학교,126.9573,37.55487
한국경제신문사,126.96793,37.55998
서대문구청,126.9346051,37.579077
백련시장,126.9248244,37.5767765
홍연시장,126.93053,37.57701
서대문자연사박물관입구,126.93547,37.57502
연희교차로,126.93041,37.56598
연대앞,126.93515,37.56031
명지중고등학교,126.92576,37.58277
명지대,126.9234999,37.5791373
홍연2교두산아파트앞,126.93085,37.5784
용산경찰서,126.9692582,37.5404288
남영역,126.9721952,37.5419593
원효로2가,126.9629911,37.5362374
원효로풍전아파트,126.9545135,37.5323687
원효로3가,126.9581798,37.5340407
원효2동산호아파트,126.9508277,37.5331088
한국산업인력공단,126.9494504,37.5447296
서강대학교,126.9378326,37.5511718
,126.939629,37.5490121
상명대정문,126.9550401,37.6014142
경기상고,126.96933,37.58752
적선동,126.972211,37.5768997
월드컵파크7단지,126.8785544,37.581291
수색교,126.8887778,37.5855588
상신중학교앞,126.90557,37.5906
수색119안전센터,126.8926002,37.5835064
새마을금고앞,126.91234,37.5887
미성아파트앞,126.91014,37.58969
성미약수터,126.914996,37.5618493
월드컵경기장북측,126.8981723,37.5738907
목동7단지,126.87007,37.52789
목1동주민센터,126.8729856,37.5299048
목동2단지,126.8778809,37.5364431
목동아파트601동앞.이대병원,126.8832504,37.5358538
당산동삼익아파트,126.8959006,37.5281738
양정고등학교,126.8879571,37.5354155
목동역,126.8654199,37.5259302
가양동천주교영등포공업고등학교,126.84963,37.56846
가양3동사무소,126.86073,37.56139
양천향교입구,126.84143,37.57018
서남물재생센터,126.82727,37.57267
방화1동사무소,126.81286,37.56991
가양도시개발2단지아파트,126.846407,37.5696289
등촌3동천주교회,126.84591,37.56023
등촌3동주공8단지아파트,126.8521596,37.5616882
등촌동주공9단지,126.84967,37.56294
등명중학교,126.843116,37.5591358
방화2동청성아파트앞,126.8116,37.56695
공항시장,126.8090484,37.5626131
공항중학교,126.81671,37.56297
서남환경공원,126.8233,37.57324
등촌동부영아파트,126.8429832,37.5626444
등촌3동대림아파트,126.84727,37.5623
SBS공개홀,126.8506535,37.5634624
양평한신아파트.선유도공원입구,126.8944736,37.5417736
등촌3동주공10단지아파트,126.8474,37.56194
가양역9번출구.우성아파트,126.8543292,37.5615108
마곡실내배드민턴장,126.83072,37.57246
목동아파트6단지사잇길,126.8837839,37.5329937
당산동유원아파트,126.89574,37.52858
강서농협,126.8127547,37.5682925
제과점앞,126.80979,37.56041
송정역,126.80932,37.56129
공항동천주교회,126.81151,37.55741
공항동사무소,126.81084,37.55821
다솔마을,126.8178474,37.5550089
강서농서산물도매시장,126.8182161,37.551963
송정역,126.8102486,37.5612018
천주교성당,126.81233,37.55601
공항동국민은행,126.8109746,37.5637719
강서농협,126.8128647,37.5682756
하이스트학원.종로학원,126.8695507,37.5249323
영등포구청,126.8969,37.52619
가양한강타운아파트,126.84326,37.57037
한보구암마을아파트,126.84871,37.56876
방화중학교,126.80654,37.56424
강서구청가양동별관,126.86003,37.56118
상사마을,126.79856,37.582
공항고등학교,126.8056,37.56718
개화역1번출구.개화검문소,126.8004007,37.5786091
개화파출소,126.80256,37.57513
강서구청.한국건강관리협회,126.8505251,37.5527233
우장산동주민센터,126.8416254,37.5479383
가양45단지,126.85261,37.56431
등촌주공1단지,126.8433386,37.5658817
가양한강타운아파트,126.84379,37.57048
탑산초등학교,126.85174,37.56667
발산역7번출구,126.8378684,37.5577688
등촌삼사단지,126.84191,37.5617804
등촌2단지부영아파트,126.8426625,37.5638487
6643,126.861891,37.56075
우장초등학교,126.8483075,37.5503297
우장초등학교,126.8476259,37.5494485
가양3동도시개발9단지아파트,126.86314,37.55976
가양7단지상가,126.86086,37.56102
발산역.우장산힐스테이트,126.8376457,37.5567797
강서힐스테이트,126.8372165,37.5479312
문성유치원,126.8442157,37.5469416
등촌주공9단지,126.8506815,37.5616138
강서구민올림픽체육센타,126.85011,37.55981
등촌주공6단지,126.8483906,37.5605329
등현초등학교,126.847,37.5611539
등촌3동5단지아파트,126.84555,37.56175
강서구청.한국건강관리협회,126.8503197,37.5526634
가양초등학교,126.8596233,37.5617879
강서구청가양동별관,126.85923,37.5607
가양7단지상가앞,126.86189,37.56075
6644,126.86382,37.559696
가양사거리휴먼빌아파트,126.84155,37.56896
부영주공1단지,126.8435511,37.5644874
등촌주공12단지,126.8426,37.56627
가양도시개발4단지아파트,126.85308,37.56531
양서1단지우장산아이파크이편한세상,126.8370961,37.54801
우장산휴먼빌아파트,126.8435108,37.5474004
등촌주공34단지,126.84198,37.56159
동원탕,126.81266,37.56996
가양45단지상가앞,126.85274,37.56381
미주아파트등현초등학교,126.8469384,37.5610563
등촌주공6단지앞,126.8483954,37.560472
강서구민올림픽체육센타,126.8502527,37.559692
등촌9단지SBS공개홀,126.8509715,37.5619853
등촌3동5단지아파트,126.8454831,37.5616538
개화산전철역,126.8061244,37.5724695
공항고등학교,126.80521,37.56819
개화파출소,126.80198,37.57521
상사마을,126.798343,37.5818002
한서고등학교보람아파트,126.8117,37.5748673
송정역,126.8104468,37.5615868
방화주유소,126.81251,37.56667
중소기업은행,126.91291,37.58228
북가좌한양아파트앞,126.90808,37.57641
북가좌초교사거리,126.90998,37.57838
한양연립,126.90612,37.57453
디지털미디어시티역(중),126.9012634,37.578613
남가좌동현대아파트후문,126.9201524,37.5731714
연가교앞,126.9219572,37.5715276
서대문구청서대문보건소,126.9359869,37.5784141
연희1동사무소,126.93106,37.56964
홍남교자전거대여소앞,126.9269208,37.5747945
한성화교중고교,126.93538,37.57227
연희초등학교,126.93309,37.56935
신연중학교서대문도서관,126.9408,37.58393
고은초등학교앞,126.9446001,37.5851831
연희초등학교,126.93284,37.56947
연희1동사무소,126.93126,37.56972
한성화교중고교,126.93492,37.57209
가좌약국,126.91561,37.58055
북가좌사거리,126.91412,37.58181
숙대입구역,126.9708398,37.5444252
남영우체국,126.9732487,37.5452342
만리시장입구,126.9631292,37.5517312
배문중고교,126.9637288,37.5503812
숙명여대도서관앞,126.9672216,37.5448468
송죽원,126.93906,37.58389
홍제우체국,126.94651,37.58632
지명교회,126.92375,37.57412
홍남교백련시장입구,126.92519,37.57529
홍남교자전거대여소앞,126.92712,37.57466
효창공원후문,126.9625026,37.546762
한겨레신문사입구,126.9591928,37.5458806
배문중고등학교,126.9636168,37.5503749
청파초등학교,126.9633754,37.5485834
경기여상입구,126.9688215,37.5562016
효창운동장.효창동주민센터,126.9617671,37.5422095
세수동,126.889835,37.652632
원흥역8번출구.방송통신대앞,126.8757041,37.6501411
동국대병원사거리,126.8061985,37.6731207
리스쇼핑.원당시장,126.837718,37.6557627
양조장입구,126.827402,37.6580949
가시골,126.8668116,37.6485844
흥도동행정복지센터,126.8541576,37.6477789
세수동,126.8897946,37.6524114
식사동,126.8100621,37.6690893
식사오거리,126.8127434,37.6666255
은행마을3단지.일산자이센트리지.일산자이더헤리티지,126.8077534,37.6716408
리스쇼핑.원당시장,126.8368347,37.6558547
(구)성사1동행정복지센터,126.8405102,37.6544772
양광교회앞,126.9284011,37.6085403
삼송역4번출구,126.8937423,37.6532494
독립문역사관,126.95519,37.57646
독립문파크빌,126.95401,37.57569
이대부중,126.9428558,37.5622488
산울림소극장,126.9302545,37.5550683
홍익대학교,126.92461,37.55305
"연가초교, DMC래미안클래시스",126.9174558,37.5791246
북가좌사거리,126.9132639,37.5814946
북가좌한양아파트앞,126.90831,37.57626
한양연립,126.9063,37.57436
독립문역사관,126.95527,37.57636
,126.953963,37.575648
샘터마을1단지.무원고등학교,126.838829,37.6193919
화전역앞,126.8661898,37.6062167
연희104고지앞구성산회관,126.9248972,37.5665085
모래내시장가좌역(중),126.9139585,37.5696997
연세로.스타광장,126.9368469,37.5566347
덕은교.은평차고지앞,126.8855836,37.5885573
샘터마을1단지.무원고등학교,126.8389268,37.6190612
고양경찰서.토당청소년수련관,126.8287167,37.6272724
항공대학교,126.8711608,37.6009017
설문동,126.7906708,37.7161556
사단앞,126.7974278,37.6778211
고양시청.덕양구보건소,126.8311972,37.6569395
원당대림아파트,126.8397864,37.6599271
세창짜임아파트,126.8374089,37.6577758
원당세도나빌딩,126.8355454,37.656122
성사2동행정복지센터,126.8322581,37.65251
토당고가.별빛마을9단지,126.8247905,37.6287367
진관동주민센터.은평우체국,126.919709,37.6345523
신도초교.은평메디텍고등학교,126.9291923,37.6341745
신도초교.은평메디텍고등학교,126.9305698,37.6341064
진관동주민센터.은평우체국,126.9195695,37.6346442
현천동난점,126.8619452,37.5920152
덕은동입구,126.8753765,37.5816602
DMC첨단산업센터,126.8849706,37.5851368
북가좌동삼거리(중),126.9044863,37.5756289
현천동마트,126.8685876,37.5929086
부대앞,126.8723215,37.5926164
양지말,126.8652134,37.5955811
양지말,126.8651356,37.5938586
쌍굴입구,126.8754546,37.5918659
마을회관앞,126.8763813,37.5891249
수색역앞,126.8940942,37.5829696
현대백화점,126.93304,37.55663
항공대학교,126.8664647,37.5994716
양지말,126.8652244,37.5953403
현천동난점,126.8616839,37.5920074
현천동,126.8598187,37.5896033
대덕동행정복지센터,126.8764594,37.5861596
마을회관앞,126.876544,37.5891425
쌍굴입구,126.8755704,37.5919057
